frame_idx,complexity_score,residual_bits,actual_bits_used,target_bits,sideinfo_bits,gain_bits,tonal_bits,num_tonals,attack_ratio,transient_triggered,matrix_primary,matrix_modes,matrix_changed,weight_sum,weight_delta,gain_sum,gain_delta,gain_nonzero_bands,weight_vectors,gain_vectors
104,233.0,351.0,584.0,1536.0,1086.0,668.0,409.0,0.0,2.3454369993056177,1,3,3,0,77.0,8.0,28.0,0.0,4.0,16;25;17;19 | 16;25;17;19,7;7;7;7 | 7;7;7;7
105,192.0,265.0,457.0,1536.0,959.0,541.0,409.0,0.0,3.1961874076588703,1,3,3,0,58.0,19.0,28.0,0.0,4.0,7;18;15;18 | 7;18;15;18,7;7;7;7 | 7;7;7;7
106,202.0,358.0,560.0,1536.0,1062.0,644.0,409.0,0.0,3.1961874076588703,1,3,3,0,69.0,11.0,28.0,0.0,4.0,15;23;12;19 | 15;23;12;19,7;7;7;7 | 7;7;7;7
107,180.0,359.0,539.0,1536.0,1041.0,623.0,409.0,0.0,2.195327296233518,1,3,3,0,61.0,8.0,21.0,7.0,3.0,14;22;3;22 | 14;22;3;22,7;7;0;7 | 7;7;0;7
108,182.0,372.0,554.0,1536.0,1056.0,638.0,409.0,0.0,1.9617485373988917,0,3,3,0,57.0,4.0,21.0,0.0,3.0,15;21;0;21 | 15;21;0;21,7;7;0;7 | 7;7;0;7
109,261.0,406.0,667.0,1536.0,1169.0,751.0,409.0,0.0,1.9617485373988917,0,3,3,0,53.0,4.0,21.0,0.0,3.0,13;19;0;21 | 13;19;0;21,7;7;0;7 | 7;7;0;7
110,261.0,372.0,633.0,1536.0,1135.0,717.0,409.0,0.0,1.9016394372974414,0,3,3,0,77.0,24.0,28.0,7.0,4.0,13;20;24;20 | 13;20;24;20,7;7;7;7 | 7;7;7;7
111,189.0,411.0,600.0,1536.0,1102.0,684.0,409.0,0.0,2.246515800998498,1,3,3,0,67.0,10.0,28.0,0.0,4.0,11;16;20;20 | 11;16;20;20,7;7;7;7 | 7;7;7;7
112,186.0,370.0,556.0,1536.0,1058.0,640.0,409.0,0.0,2.3964790402549236,1,3,3,0,64.0,3.0,28.0,0.0,4.0,10;15;19;20 | 10;15;19;20,7;7;7;7 | 7;7;7;7
113,299.0,407.0,706.0,1536.0,1208.0,790.0,409.0,0.0,2.733041488544774,1,3,3,0,63.0,1.0,28.0,0.0,4.0,9;14;18;22 | 9;14;18;22,7;7;7;7 | 7;7;7;7
114,378.0,454.0,832.0,1536.0,1334.0,916.0,409.0,0.0,2.733041488544774,1,3,3,0,62.0,1.0,28.0,0.0,4.0,8;14;23;17 | 8;14;23;17,7;7;7;7 | 7;7;7;7
115,225.0,427.0,652.0,1536.0,1151.0,733.0,409.0,0.0,2.5442830118680533,1,3,3,0,60.0,2.0,28.0,0.0,4.0,10;15;23;12 | 10;15;23;12,7;7;7;7 | 7;7;7;7
116,225.0,438.0,663.0,1536.0,1162.0,744.0,409.0,0.0,2.162995575169709,1,3,3,0,46.0,14.0,21.0,7.0,3.0,11;14;21;0 | 11;14;21;0,7;7;7;0 | 7;7;7;0
117,234.0,431.0,665.0,1536.0,1164.0,746.0,409.0,0.0,2.0195123306673857,1,3,3,0,41.0,5.0,21.0,0.0,3.0,8;13;20;0 | 8;13;20;0,7;7;7;0 | 7;7;7;0
118,242.0,407.0,649.0,1536.0,1148.0,730.0,409.0,0.0,1.898942033192124,0,3,3,0,62.0,21.0,28.0,7.0,4.0,9;12;18;23 | 9;12;18;23,7;7;7;7 | 7;7;7;7
119,262.0,359.0,621.0,1536.0,1120.0,702.0,409.0,0.0,2.284964842954782,1,3,3,0,50.0,12.0,21.0,7.0,3.0,4;10;16;20 | 4;10;16;20,0;7;7;7 | 0;7;7;7
120,235.0,425.0,660.0,1536.0,1159.0,741.0,409.0,0.0,2.58299273929286,1,3,3,0,50.0,0.0,28.0,7.0,4.0,6;8;13;23 | 6;8;13;23,7;7;7;7 | 7;7;7;7
121,309.0,486.0,795.0,1536.0,1294.0,876.0,409.0,0.0,2.58299273929286,1,3,3,0,60.0,10.0,28.0,0.0,4.0,8;12;16;24 | 8;12;16;24,7;7;7;7 | 7;7;7;7
122,237.0,381.0,618.0,1536.0,1117.0,699.0,409.0,0.0,2.165254216381134,1,3,3,0,54.0,6.0,28.0,0.0,4.0,7;10;15;22 | 7;10;15;22,7;7;7;7 | 7;7;7;7
123,247.0,342.0,589.0,1536.0,1088.0,670.0,409.0,0.0,2.133559476871381,1,3,3,0,42.0,12.0,21.0,7.0,3.0,4;7;12;19 | 4;7;12;19,0;7;7;7 | 0;7;7;7
124,353.0,450.0,803.0,1536.0,1302.0,884.0,409.0,0.0,2.133559476871381,1,3,3,0,48.0,6.0,28.0,7.0,4.0,7;9;13;19 | 7;9;13;19,7;7;7;7 | 7;7;7;7
125,120.0,225.0,345.0,1536.0,796.0,378.0,409.0,0.0,2.464154621655338,1,3,3,0,20.0,28.0,14.0,14.0,2.0,0;1;6;13 | 0;1;6;13,0;0;7;7 | 0;0;7;7
126,178.0,450.0,628.0,1536.0,1082.0,664.0,409.0,0.0,2.464154621655338,1,3,3,0,45.0,25.0,28.0,14.0,4.0,7;9;12;17 | 7;9;12;17,7;7;7;7 | 7;7;7;7
127,228.0,328.0,556.0,1536.0,1055.0,637.0,409.0,0.0,2.5903612429491125,1,3,3,0,22.0,23.0,14.0,14.0,2.0,1;2;7;12 | 1;2;7;12,0;0;7;7 | 0;0;7;7
128,261.0,379.0,640.0,1536.0,1139.0,721.0,409.0,0.0,2.5903612429491125,1,3,3,0,30.0,8.0,14.0,0.0,2.0,3;4;9;14 | 3;4;9;14,0;0;7;7 | 0;0;7;7
129,273.0,487.0,760.0,1536.0,1259.0,841.0,409.0,0.0,2.0245099355055287,1,3,3,0,28.0,2.0,21.0,7.0,3.0,0;6;9;13 | 0;6;9;13,0;7;7;7 | 0;7;7;7
130,232.0,375.0,607.0,1536.0,1106.0,688.0,409.0,0.0,2.1806420340604906,1,3,3,0,15.0,13.0,7.0,14.0,1.0,1;1;4;9 | 1;1;4;9,0;0;0;7 | 0;0;0;7
131,196.0,397.0,593.0,1536.0,1092.0,674.0,409.0,0.0,2.7655489997210974,1,3,3,0,11.0,4.0,7.0,0.0,1.0,0;0;4;7 | 0;0;4;7,0;0;0;7 | 0;0;0;7
132,247.0,424.0,671.0,1536.0,1170.0,752.0,409.0,0.0,2.7655489997210974,1,3,3,0,19.0,8.0,14.0,7.0,2.0,1;3;6;9 | 1;3;6;9,0;0;7;7 | 0;0;7;7
133,309.0,439.0,748.0,1536.0,1247.0,829.0,409.0,0.0,2.131171519080865,1,3,3,0,21.0,2.0,14.0,0.0,2.0,1;3;7;10 | 1;3;7;10,0;0;7;7 | 0;0;7;7
134,296.0,454.0,750.0,1536.0,1249.0,831.0,409.0,0.0,1.8221736855562656,0,3,3,0,13.0,8.0,7.0,7.0,1.0,0;1;4;8 | 0;1;4;8,0;0;0;7 | 0;0;0;7
135,433.0,502.0,935.0,1536.0,1434.0,1016.0,409.0,0.0,1.7133382172140748,0,3,3,0,15.0,2.0,14.0,7.0,2.0,0;1;6;8 | 0;1;6;8,0;0;7;7 | 0;0;7;7
136,301.0,395.0,696.0,1536.0,1192.0,774.0,409.0,0.0,1.625592422716696,0,3,3,0,14.0,1.0,7.0,7.0,1.0,0;2;4;8 | 0;2;4;8,0;0;0;7 | 0;0;0;7
137,143.0,329.0,472.0,1536.0,929.0,511.0,409.0,0.0,2.624615263944549,1,3,3,0,1.0,13.0,0.0,7.0,0.0,0;0;0;1 | 0;0;0;1,0;0;0;0 | 0;0;0;0
138,276.0,362.0,638.0,1536.0,1134.0,716.0,409.0,0.0,2.624615263944549,1,3,3,0,1.0,0.0,0.0,0.0,0.0,0;0;0;1 | 0;0;0;1,0;0;0;0 | 0;0;0;0
139,309.0,448.0,757.0,1536.0,1253.0,835.0,409.0,0.0,2.0731706615007757,1,3,3,0,6.0,5.0,0.0,0.0,0.0,0;0;2;4 | 0;0;2;4,0;0;0;0 | 0;0;0;0
140,207.0,387.0,594.0,1536.0,1090.0,672.0,409.0,0.0,2.600000157356266,1,3,3,0,2.0,4.0,0.0,0.0,0.0,0;0;0;2 | 0;0;0;2,0;0;0;0 | 0;0;0;0
141,301.0,399.0,700.0,1536.0,1196.0,778.0,409.0,0.0,2.600000157356266,1,3,3,0,1.0,1.0,0.0,0.0,0.0,0;0;0;1 | 0;0;0;1,0;0;0;0 | 0;0;0;0
142,286.0,401.0,687.0,1536.0,1183.0,765.0,409.0,0.0,3.227847940741095,1,3,3,0,0.0,1.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
143,273.0,422.0,695.0,1536.0,1191.0,773.0,409.0,0.0,3.227847940741095,1,3,3,0,2.0,2.0,0.0,0.0,0.0,0;0;1;1 | 0;0;1;1,0;0;0;0 | 0;0;0;0
144,226.0,350.0,576.0,1536.0,1072.0,654.0,409.0,0.0,2.021459070659373,1,3,3,0,0.0,2.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
145,192.0,365.0,557.0,1536.0,1053.0,635.0,409.0,0.0,4.259259634302534,1,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
146,285.0,386.0,671.0,1536.0,1167.0,749.0,409.0,0.0,5.693334187952865,1,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
147,181.0,365.0,546.0,1536.0,1009.0,591.0,409.0,0.0,5.693334187952865,1,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
148,321.0,371.0,692.0,1536.0,1185.0,767.0,409.0,0.0,4.932585295726831,1,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
149,275.0,318.0,593.0,1536.0,1086.0,668.0,409.0,0.0,2.9111104253487605,1,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
150,267.0,452.0,719.0,1536.0,1212.0,794.0,409.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
151,297.0,402.0,699.0,1536.0,1192.0,774.0,409.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
152,279.0,359.0,638.0,1536.0,1131.0,713.0,409.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
153,340.0,387.0,727.0,1536.0,1220.0,802.0,409.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
154,362.0,449.0,811.0,1536.0,1304.0,886.0,409.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
155,206.0,402.0,608.0,1536.0,1101.0,683.0,409.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
156,431.0,436.0,867.0,1536.0,1360.0,942.0,409.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
157,191.0,367.0,558.0,1536.0,1411.0,609.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
158,185.0,372.0,557.0,1536.0,1410.0,608.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
159,115.0,324.0,439.0,1536.0,1292.0,490.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
160,215.0,377.0,592.0,1536.0,1448.0,646.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
161,121.0,341.0,462.0,1536.0,1318.0,516.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
162,120.0,343.0,463.0,1536.0,1319.0,517.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
163,138.0,326.0,464.0,1536.0,1320.0,518.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
164,217.0,305.0,522.0,1536.0,1381.0,579.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
165,232.0,396.0,628.0,1536.0,1487.0,685.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
166,198.0,344.0,542.0,1536.0,1401.0,599.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
167,158.0,375.0,533.0,1536.0,1392.0,590.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
168,200.0,403.0,603.0,1536.0,1465.0,663.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
169,164.0,445.0,609.0,1536.0,1522.0,720.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
170,78.0,548.0,626.0,1536.0,1524.0,722.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
171,168.0,421.0,589.0,1536.0,1457.0,655.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
172,87.0,533.0,620.0,1536.0,1521.0,719.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
173,116.0,629.0,745.0,1536.0,1205.0,811.0,385.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
174,64.0,609.0,673.0,1536.0,1205.0,739.0,457.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
175,0.0,507.0,507.0,1536.0,1375.0,573.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
176,132.0,438.0,570.0,1536.0,1438.0,636.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
177,235.0,387.0,622.0,1536.0,1490.0,688.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
178,275.0,355.0,630.0,1536.0,1498.0,696.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
179,223.0,447.0,670.0,1536.0,1109.0,736.0,364.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
180,164.0,506.0,670.0,1536.0,1274.0,736.0,529.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
181,15.0,560.0,575.0,1536.0,1122.0,641.0,472.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
182,145.0,612.0,757.0,1536.0,1199.0,826.0,364.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
183,119.0,622.0,741.0,1536.0,1240.0,810.0,421.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
184,339.0,587.0,926.0,1536.0,1392.0,998.0,385.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
185,489.0,679.0,1168.0,1536.0,1514.0,1261.0,244.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
186,402.0,624.0,1026.0,1536.0,1520.0,1138.0,373.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
187,418.0,613.0,1031.0,1536.0,1525.0,1143.0,373.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
188,464.0,606.0,1070.0,1536.0,1526.0,1180.0,337.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
189,299.0,559.0,858.0,1536.0,1297.0,951.0,337.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
190,465.0,595.0,1060.0,1536.0,1517.0,1171.0,337.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
191,223.0,787.0,1010.0,1536.0,1512.0,1130.0,373.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
192,70.0,746.0,816.0,1536.0,1195.0,906.0,280.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
193,276.0,709.0,985.0,1536.0,1519.0,1089.0,421.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
194,223.0,766.0,989.0,1536.0,1525.0,1080.0,436.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
195,0.0,916.0,916.0,1536.0,1523.0,1006.0,508.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
196,-103.0,964.0,861.0,1536.0,1525.0,972.0,544.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
197,-56.0,835.0,779.0,1536.0,1525.0,915.0,601.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
198,99.0,725.0,824.0,1536.0,1524.0,914.0,601.0,0.0,1.0,0,3,3,0,8.0,8.0,7.0,7.0,1.0,0;0;0;8 | 0;0;0;8,0;0;0;7 | 0;0;0;7
199,43.0,657.0,700.0,1536.0,1340.0,787.0,544.0,0.0,1.0,0,3,3,0,12.0,4.0,7.0,0.0,1.0,3;7;2;0 | 3;7;2;0,0;7;0;0 | 0;7;0;0
200,127.0,560.0,687.0,1536.0,1219.0,774.0,436.0,0.0,1.0,0,3,3,0,9.0,3.0,7.0,0.0,1.0,7;2;0;0 | 7;2;0;0,7;0;0;0 | 7;0;0;0
201,61.0,665.0,726.0,1536.0,1510.0,816.0,685.0,0.0,1.0,0,3,3,0,3.0,6.0,0.0,7.0,0.0,0;3;0;0 | 0;3;0;0,0;0;0;0 | 0;0;0;0
202,0.0,787.0,787.0,1536.0,1523.0,877.0,637.0,0.0,1.0,0,3,3,0,2.0,1.0,0.0,0.0,0.0,0;0;0;2 | 0;0;0;2,0;0;0;0 | 0;0;0;0
203,-139.0,892.0,753.0,1536.0,1508.0,883.0,616.0,0.0,1.0,0,3,3,0,0.0,2.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
204,-61.0,886.0,825.0,1536.0,1518.0,929.0,580.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
205,40.0,830.0,870.0,1536.0,1525.0,987.0,529.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
206,115.0,881.0,996.0,1536.0,1507.0,1089.0,409.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
207,169.0,724.0,893.0,1536.0,1419.0,986.0,424.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
208,305.0,625.0,930.0,1536.0,1441.0,1023.0,409.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
209,369.0,475.0,844.0,1536.0,1355.0,937.0,409.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
210,224.0,395.0,619.0,1536.0,950.0,712.0,229.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
211,232.0,350.0,582.0,1536.0,689.0,675.0,5.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
212,701.0,285.0,986.0,1536.0,1093.0,1079.0,5.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
213,829.0,306.0,1135.0,1536.0,1242.0,1228.0,5.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
214,998.0,379.0,1377.0,1536.0,1528.0,1514.0,5.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
215,393.0,268.0,661.0,1536.0,768.0,754.0,5.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
216,385.0,255.0,640.0,1536.0,747.0,733.0,5.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
217,206.66666666666666,1155.0,1361.6666666666667,1536.0,1522.6666666666667,1487.6666666666667,5.0,0.0,1.0,0,3,3,0,17.666666666666668,17.666666666666668,8.333333333333334,8.333333333333334,3.0,1;0;0;0 | 1;0;0;0 | 9;8;10;9 | 9;8;10;9 | 4;4;4;4 | 4;4;4;4,7;0;0;0 | 7;0;0;0 | 5;2;1;1 | 5;2;1;1 | 5;2;1;1 | 5;2;1;1
